"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.979873742E1,3.252785237E-1,-7.609594517E0,3.348751567E0,8.320208644E0
1.980878642E1,5.244064394E-2,-9.313703538E0,4.715576233E0,1.043956334E1
1.981883642E1,3.021250846E-1,-9.650265178E0,6.665465655E0,1.173231989E1
1.982888642E1,5.689814820E-1,-9.548384462E0,7.153655537E0,1.194446204E1
1.983893542E1,7.530272359E-1,-8.081517445E0,5.407675774E0,9.752996027E0
1.984898542E1,9.763029463E-1,-5.169823905E0,2.524313164E0,5.835443737E0
1.985903450E1,7.520479003E-1,-2.941293315E0,7.311126025E-1,3.122708447E0
1.986908450E1,5.735180442E-1,-1.443899154E0,2.339074103E-1,1.571139838E0
1.987913450E1,9.332650271E-1,2.323508084E-2,4.405299582E-2,9.345930378E-1
1.988918350E1,1.313984840E0,1.440413629E0,-6.830242239E-2,1.950900510E0
1.989923350E1,1.827084445E0,2.956669738E0,2.538592064E-1,3.484907173E0
1.990928350E1,1.909729868E0,3.866719272E0,6.475019503E-1,4.360945411E0
1.991933250E1,1.822343523E0,4.753561208E0,6.080087228E-1,5.127080522E0
1.992938250E1,1.674775002E0,5.266688880E0,5.799631742E-1,5.556909244E0
1.993943150E1,1.505548395E0,5.322267249E0,3.310431109E-1,5.541010213E0
1.994948150E1,1.211202995E0,4.709055126E0,-5.976899587E-2,4.862693205E0
1.995953150E1,5.974228871E-1,3.766918995E0,-7.338460296E-1,3.883957108E0
1.996958050E1,-2.150727247E-1,2.921037975E0,-1.726391445E0,3.399874490E0
1.997963050E1,-8.130736090E-1,2.351405734E0,-2.057021669E0,3.228240352E0
1.998967950E1,-1.282048810E0,1.751138177E0,-1.727955136E0,2.774159876E0
